customer_id,region,plan_type,contract_type,payment_method,tenure_months,monthly_charges_inr,avg_login_days_per_month,support_tickets_last_90_days,payment_delay_days,data_usage_gb,satisfaction_score,last_complaint_days_ago,discount_percent,autopay_enabled,referral_count,churn
CUST1544,Central,Standard,Month-to-month,Debit Card,6,616.51,14,3,0,87.9,8.5,69,10,1,4,0
CUST1545,East,Basic,Two-year,Debit Card,5,341.34,18,3,2,54.11,6.1,21,10,1,0,0
CUST1546,Central,Basic,Month-to-month,Wallet,19,399.9,17,2,6,72.4,7.2,0,20,0,0,0
CUST1547,East,Standard,Month-to-month,Debit Card,44,588.78,15,1,1,69.61,5.4,6,0,1,1,0
CUST1548,Central,Standard,Month-to-month,Credit Card,36,752.89,12,2,10,78.77,6.8,42,5,1,0,0
CUST1549,North,Basic,Month-to-month,Debit Card,19,445.77,17,1,5,25.85,6.3,21,10,0,0,0
CUST1550,North,Standard,Month-to-month,Debit Card,38,750.21,19,0,0,72.48,7.6,30,10,0,0,0
CUST1551,Central,Basic,Month-to-month,Debit Card,26,427.34,15,1,24,0.5,7.1,21,20,1,0,0
CUST1552,South,Enterprise,One-year,Credit Card,31,1599.42,17,1,0,211.55,8.3,0,10,1,1,0
CUST1553,South,Basic,Month-to-month,Debit Card,36,379.33,17,1,1,45.11,8.3,183,20,1,0,0
CUST1554,East,Enterprise,Month-to-month,Debit Card,22,1876.31,17,2,0,216.66,6.9,0,15,0,0,0
CUST1555,South,Standard,Month-to-month,Wallet,41,683.32,11,1,5,82.41,9.1,139,20,1,1,0
CUST1556,North,Standard,Month-to-month,Debit Card,48,565.14,25,3,4,59.09,7.9,19,5,1,1,0
CUST1557,North,Standard,Month-to-month,Net Banking,15,709.97,21,2,3,90.25,5.6,20,0,1,0,0
CUST1558,West,Standard,One-year,Debit Card,23,652.51,20,1,3,93.88,9.3,44,5,1,2,0
CUST1559,North,Standard,Month-to-month,Wallet,10,715.48,14,1,3,61.35,8.8,42,10,0,0,0
CUST1560,Central,Premium,One-year,Wallet,30,1103.57,19,1,6,131.98,7.7,35,5,0,1,0
CUST1561,South,Standard,Month-to-month,Net Banking,16,788.0,20,3,2,74.82,5.6,267,10,1,0,0
CUST1562,North,Premium,Month-to-month,UPI,30,1326.19,23,1,13,176.94,6.1,36,0,0,0,0
CUST1563,Central,Basic,One-year,Debit Card,54,405.95,11,0,3,71.17,7.6,71,10,1,0,0
CUST1564,North,Basic,One-year,Wallet,38,410.22,14,3,7,13.52,6.0,45,20,0,1,0
CUST1565,South,Premium,Month-to-month,Credit Card,18,1157.88,20,5,2,115.58,3.8,16,5,1,1,0
CUST1566,South,Enterprise,One-year,Wallet,12,1677.14,24,4,12,213.79,4.6,2,0,0,0,0
CUST1567,South,Premium,Month-to-month,Credit Card,25,1103.14,21,1,5,129.29,6.5,3,0,1,0,0
CUST1568,East,Standard,Month-to-month,UPI,52,639.06,12,0,3,64.38,7.7,28,10,1,0,0
CUST1569,Central,Basic,One-year,Debit Card,5,462.95,14,1,2,72.17,5.9,39,20,1,0,0
CUST1570,South,Basic,Month-to-month,UPI,31,442.67,17,0,3,41.38,7.6,41,0,1,1,0
CUST1571,South,Basic,One-year,Wallet,63,358.97,8,1,0,51.67,6.0,38,10,1,0,0
CUST1572,East,Basic,One-year,Debit Card,10,414.91,19,0,4,25.48,6.3,11,10,0,2,0
CUST1573,North,Standard,One-year,Credit Card,34,816.86,25,2,2,67.13,10,153,5,1,0,0
CUST1574,West,Basic,Month-to-month,Wallet,56,381.42,13,2,3,75.17,6.8,61,0,1,1,0
CUST1575,East,Basic,Two-year,Net Banking,24,454.77,17,1,5,49.39,7.7,42,0,1,0,0
CUST1576,Central,Premium,Month-to-month,Debit Card,17,1313.39,21,8,1,101.6,4.1,87,10,1,1,0
CUST1577,East,Basic,One-year,Wallet,16,395.87,17,2,6,80.98,6.9,7,10,1,1,0
CUST1578,West,Basic,One-year,Debit Card,33,364.56,13,2,3,14.94,6.4,31,0,1,0,0
CUST1579,Central,Standard,Month-to-month,Credit Card,12,689.25,16,1,0,73.42,6.9,84,20,1,0,0
CUST1580,Central,Standard,Month-to-month,Debit Card,15,672.18,13,1,3,109.96,8.5,49,15,0,1,0
CUST1581,South,Standard,Month-to-month,Credit Card,13,718.07,15,4,9,122.43,5.0,72,0,1,1,0
CUST1582,South,Standard,Month-to-month,Credit Card,25,778.97,17,3,14,94.37,5.0,0,0,1,2,0
CUST1583,North,Premium,One-year,Net Banking,20,1144.52,22,3,1,92.44,6.6,21,0,1,4,0
CUST1584,Central,Premium,Month-to-month,Debit Card,27,1093.41,23,3,1,179.95,5.4,0,20,1,1,0
CUST1585,South,Basic,One-year,Net Banking,39,479.6,11,1,0,61.61,8.8,14,20,1,1,0
CUST1586,South,Basic,Month-to-month,Debit Card,9,521.57,12,4,1,28.07,3.6,11,0,1,2,0
CUST1587,Central,Standard,One-year,UPI,15,770.65,17,2,0,110.66,7.2,18,0,1,2,0
CUST1588,East,Basic,One-year,UPI,13,397.2,24,0,3,127.42,6.1,116,10,1,1,0
CUST1589,West,Standard,One-year,Wallet,1,711.08,21,2,4,49.22,7.4,0,0,1,0,0
CUST1590,Central,Standard,Month-to-month,Wallet,21,754.1,17,0,0,45.65,7.7,152,0,1,0,0
CUST1591,North,Standard,Two-year,Wallet,20,675.8,16,1,2,96.48,5.1,19,0,1,2,0
CUST1592,Central,Basic,Month-to-month,Wallet,26,379.04,13,2,18,23.19,5.8,0,5,0,2,0
CUST1593,East,Basic,One-year,Net Banking,32,491.31,16,2,2,106.65,7.2,7,0,1,0,0
CUST1594,Central,Basic,Month-to-month,Credit Card,20,359.29,22,3,1,74.11,6.5,67,15,1,1,0
CUST1595,Central,Basic,One-year,UPI,33,359.19,18,3,6,64.38,8.0,15,10,1,4,0
CUST1596,East,Standard,Month-to-month,Net Banking,11,684.81,18,3,2,75.01,3.9,13,0,0,1,0
CUST1597,North,Basic,Month-to-month,Debit Card,29,405.1,9,0,2,45.87,5.9,40,0,1,2,0
CUST1598,East,Standard,One-year,UPI,18,774.84,26,0,5,88.32,8.2,48,0,1,1,0
CUST1599,West,Standard,Month-to-month,Wallet,13,659.87,16,0,9,62.52,5.8,18,0,0,0,1
CUST1600,West,Basic,Month-to-month,Debit Card,28,347.77,22,2,2,71.7,8.4,23,10,0,3,0
CUST1601,North,Enterprise,Month-to-month,UPI,31,1331.18,11,2,1,227.49,5.4,24,0,1,1,0
CUST1602,West,Standard,One-year,Wallet,28,718.24,26,1,8,83.16,6.7,20,0,0,0,0
CUST1603,South,Basic,One-year,Wallet,33,315.34,10,0,3,70.84,5.6,21,0,1,0,0
CUST1604,East,Enterprise,Month-to-month,Credit Card,23,1768.94,24,2,5,233.31,7.3,7,10,1,0,0
CUST1605,Central,Basic,Month-to-month,Net Banking,38,443.88,14,0,0,56.33,7.4,127,15,0,1,0
CUST1606,North,Premium,Month-to-month,UPI,14,1094.86,16,2,3,108.79,7.9,9,0,0,2,0
CUST1607,East,Basic,Month-to-month,Credit Card,21,392.77,16,1,0,74.0,6.4,1,0,1,0,0
CUST1608,Central,Basic,Month-to-month,Debit Card,33,412.67,10,0,2,87.42,10,6,0,1,0,0
CUST1609,West,Standard,Two-year,Credit Card,36,692.01,10,1,0,78.51,9.8,47,20,0,4,0
CUST1610,Central,Standard,Two-year,Credit Card,17,943.97,19,1,5,61.99,5.3,12,5,0,3,0
CUST1611,Central,Basic,Month-to-month,Net Banking,9,417.37,15,0,10,29.12,6.0,37,10,0,0,0
CUST1612,East,Basic,Two-year,Credit Card,34,361.88,26,3,1,7.95,5.6,1,20,1,0,0
CUST1613,South,Premium,One-year,UPI,14,1459.78,19,3,7,112.45,8.4,88,20,1,2,0
CUST1614,East,Enterprise,Month-to-month,UPI,18,1741.95,25,2,3,210.08,8.0,0,5,1,0,0
CUST1615,West,Enterprise,Month-to-month,Wallet,10,1706.18,26,1,0,233.46,8.1,36,10,0,2,0
CUST1616,South,Standard,Month-to-month,Net Banking,10,644.62,10,2,1,126.79,7.1,44,20,1,2,0
CUST1617,North,Basic,Month-to-month,Debit Card,8,428.25,27,0,0,3.07,6.9,55,15,1,1,0
CUST1618,South,Premium,Month-to-month,Wallet,20,1116.4,11,1,2,108.08,8.3,40,0,0,1,0
CUST1619,North,Standard,Month-to-month,UPI,24,657.44,24,2,4,105.16,8.3,35,15,0,3,0
CUST1620,West,Standard,Two-year,Wallet,48,600.52,16,1,2,85.82,8.4,101,10,1,0,0
CUST1621,West,Standard,Month-to-month,Net Banking,36,738.6,19,0,3,69.18,10,23,20,1,1,0
CUST1622,North,Premium,Month-to-month,Debit Card,5,1216.83,18,6,0,146.75,5.2,15,0,1,1,0
CUST1623,East,Standard,Month-to-month,Debit Card,10,772.37,17,0,3,105.99,8.1,0,5,1,0,0
CUST1624,East,Premium,One-year,UPI,72,1106.29,24,4,2,107.36,8.6,0,15,1,3,0
CUST1625,West,Premium,Month-to-month,UPI,13,1325.6,14,8,1,180.29,4.5,31,0,1,0,0
CUST1626,West,Standard,One-year,Credit Card,24,643.39,16,2,1,93.8,7.7,27,0,1,0,0
CUST1627,West,Premium,One-year,UPI,28,1097.09,19,3,0,147.97,4.7,0,0,0,0,0
CUST1628,South,Basic,Month-to-month,Credit Card,34,431.42,15,3,14,83.46,5.7,65,0,1,1,0
CUST1629,Central,Basic,One-year,Credit Card,18,399.06,19,2,1,37.03,5.4,0,10,1,0,0
CUST1630,East,Premium,Month-to-month,Debit Card,4,1193.3,17,4,4,147.0,9.3,0,0,1,1,0
CUST1631,South,Standard,One-year,Wallet,26,573.6,23,1,4,93.56,7.5,18,5,0,1,0
CUST1632,East,Basic,Month-to-month,Credit Card,30,313.53,14,0,0,70.28,8.7,18,15,0,1,0
CUST1633,South,Standard,One-year,Debit Card,14,643.45,14,2,4,42.54,9.9,116,0,0,0,0
CUST1634,West,Basic,Month-to-month,Debit Card,30,393.15,21,2,4,48.56,8.1,1,5,1,0,0
CUST1635,North,Basic,Two-year,Wallet,19,344.64,2,2,0,42.08,5.3,0,0,1,1,0
CUST1636,Central,Standard,One-year,Wallet,34,759.05,23,3,1,67.51,7.7,3,20,0,1,0
CUST1637,West,Premium,Month-to-month,Credit Card,11,1141.95,24,2,0,81.89,8.2,3,20,0,2,0
CUST1638,Central,Enterprise,Month-to-month,Wallet,35,1893.21,23,4,17,218.71,6.1,45,20,1,0,0
CUST1639,North,Premium,One-year,Wallet,15,1341.21,16,3,1,143.07,6.3,10,15,1,0,0
CUST1640,East,Standard,Month-to-month,Wallet,57,701.77,23,1,4,56.64,9.5,8,0,0,3,0
CUST1641,North,Enterprise,Month-to-month,Debit Card,18,1431.52,24,7,10,205.97,4.0,18,20,0,0,0
CUST1642,Central,Premium,Month-to-month,Debit Card,17,991.7,25,1,1,112.66,10,17,15,0,1,0
CUST1643,South,Standard,Month-to-month,Net Banking,36,626.15,27,1,0,91.26,7.2,69,15,1,0,0
CUST1644,Central,Enterprise,Month-to-month,Net Banking,6,2010.94,23,3,1,243.18,6.3,0,20,0,1,0
CUST1645,West,Basic,Month-to-month,UPI,33,260.43,21,2,0,40.31,8.5,0,10,1,2,0
CUST1646,South,Standard,Two-year,Credit Card,40,741.07,18,1,1,32.26,6.3,46,10,0,1,0
CUST1647,North,Basic,One-year,Net Banking,48,321.83,16,0,2,52.44,7.4,7,0,1,1,0
CUST1648,South,Basic,Month-to-month,UPI,48,482.4,19,2,2,80.51,8.4,48,15,1,1,0
CUST1649,Central,Premium,Month-to-month,Net Banking,13,1141.0,28,1,9,123.73,9.5,16,0,1,3,0
CUST1650,Central,Premium,Two-year,Wallet,10,858.04,21,2,3,101.29,7.9,11,15,0,0,0
CUST1651,West,Basic,Two-year,Net Banking,16,415.57,12,2,1,40.38,5.5,123,20,1,2,0
CUST1652,South,Basic,Month-to-month,Credit Card,39,374.71,19,0,0,83.14,10,16,20,1,5,0
CUST1653,Central,Enterprise,Month-to-month,UPI,11,1499.14,21,1,5,214.32,9.1,30,15,0,1,0
CUST1654,Central,Standard,Month-to-month,Wallet,17,755.49,23,1,2,112.25,4.4,216,5,1,2,0
CUST1655,Central,Basic,Month-to-month,Wallet,7,443.42,16,3,2,41.67,6.5,102,15,1,3,0
CUST1656,South,Standard,Month-to-month,Debit Card,19,625.87,21,2,3,116.72,6.9,82,0,0,0,0
CUST1657,Central,Premium,One-year,Net Banking,20,882.29,19,1,1,176.25,6.2,12,5,1,0,0
CUST1658,East,Basic,Month-to-month,UPI,18,399.2,18,1,4,103.04,8.4,72,5,1,1,0
CUST1659,Central,Basic,Two-year,Debit Card,47,507.98,19,0,2,14.7,6.0,5,0,1,0,0
CUST1660,South,Basic,Month-to-month,Wallet,11,380.58,9,2,0,17.82,6.8,7,0,1,0,0
CUST1661,North,Premium,Month-to-month,Credit Card,18,907.05,26,1,1,106.14,8.4,47,10,1,1,0
CUST1662,West,Basic,Two-year,Wallet,7,405.47,20,3,8,17.72,8.4,0,20,1,2,0
CUST1663,West,Standard,Two-year,UPI,20,566.14,13,2,4,71.88,8.3,49,10,1,2,0
CUST1664,East,Basic,Month-to-month,UPI,10,417.79,14,2,1,76.96,5.6,10,0,1,0,0
CUST1665,East,Basic,Month-to-month,Debit Card,30,490.36,17,3,3,53.55,7.4,102,10,1,0,0
CUST1666,North,Premium,One-year,Debit Card,17,998.0,23,2,2,146.17,10,3,10,0,2,0
CUST1667,North,Standard,Month-to-month,Wallet,18,673.85,13,0,5,124.73,6.8,21,20,1,1,0
CUST1668,South,Standard,Two-year,Credit Card,24,612.24,14,3,2,21.81,7.3,120,5,1,1,0
CUST1669,South,Basic,Month-to-month,Credit Card,16,422.37,13,2,2,24.51,7.5,70,20,1,0,0
CUST1670,West,Premium,One-year,UPI,33,1216.29,27,0,2,98.65,9.7,20,0,1,0,0
CUST1671,Central,Premium,Month-to-month,Debit Card,22,1319.77,22,0,9,154.29,7.3,2,10,1,0,0
CUST1672,East,Standard,Month-to-month,Credit Card,9,714.47,17,2,4,70.7,6.2,44,0,1,3,0
CUST1673,East,Standard,One-year,Wallet,20,720.5,15,0,1,114.58,4.6,263,15,1,0,0
CUST1674,West,Basic,Two-year,Debit Card,18,392.35,24,2,0,10.62,4.5,212,10,0,3,0
CUST1675,North,Basic,Month-to-month,Debit Card,19,375.0,10,1,1,74.21,7.1,69,5,1,2,0
CUST1676,Central,Premium,Month-to-month,Net Banking,20,1109.51,20,4,1,148.39,6.2,64,10,1,1,0
CUST1677,North,Basic,Month-to-month,Net Banking,17,350.13,11,1,7,19.28,4.3,93,15,1,0,0
CUST1678,West,Basic,Month-to-month,Net Banking,21,437.61,19,0,0,0.5,7.7,29,10,0,1,0
CUST1679,East,Standard,Month-to-month,UPI,15,713.67,13,2,9,49.31,6.5,44,10,0,1,0
CUST1680,Central,Basic,Month-to-month,UPI,15,439.24,14,3,2,33.15,7.0,0,15,0,0,0
CUST1681,North,Basic,One-year,Net Banking,12,438.26,10,2,3,48.53,4.2,0,20,0,0,0
CUST1682,Central,Premium,Month-to-month,UPI,27,1023.82,10,6,3,136.94,5.9,178,0,0,0,0
CUST1683,East,Basic,Month-to-month,Credit Card,22,418.26,16,1,0,52.95,8.1,1,0,1,0,0
CUST1684,North,Basic,One-year,UPI,30,446.92,12,3,2,41.55,7.0,0,0,1,0,0
CUST1685,South,Standard,One-year,UPI,42,607.37,19,0,1,118.78,9.0,96,5,0,3,0
CUST1686,North,Premium,Month-to-month,Debit Card,19,926.67,27,2,0,161.15,8.1,12,10,1,2,0
CUST1687,North,Premium,Month-to-month,UPI,11,1306.19,24,0,2,149.48,7.0,113,0,1,0,0
CUST1688,Central,Premium,Month-to-month,Wallet,17,1154.82,11,3,0,144.98,5.2,0,0,0,2,0
CUST1689,East,Standard,One-year,Debit Card,11,599.04,14,2,1,94.78,5.4,18,10,1,2,0
CUST1690,Central,Basic,Month-to-month,Debit Card,29,470.54,19,0,5,57.97,5.5,15,10,0,1,0
CUST1691,West,Basic,Month-to-month,Debit Card,31,365.86,18,4,1,86.43,6.2,12,5,1,1,0
CUST1692,West,Basic,Month-to-month,Net Banking,28,446.76,19,1,0,29.64,9.0,19,5,1,1,0
CUST1693,West,Standard,One-year,UPI,34,803.5,23,1,9,108.19,9.2,0,0,1,6,0
CUST1694,North,Basic,Month-to-month,Credit Card,34,388.77,11,2,2,47.54,6.2,180,0,1,1,0
CUST1695,South,Enterprise,One-year,UPI,22,1281.02,28,5,1,180.1,6.3,66,10,1,0,0
CUST1696,North,Premium,One-year,Credit Card,14,777.01,18,3,10,115.72,2.8,15,10,0,0,0
CUST1697,Central,Basic,Month-to-month,Debit Card,34,434.01,12,2,4,95.97,8.3,36,15,0,0,0
CUST1698,Central,Standard,One-year,Net Banking,62,654.93,17,0,1,60.21,8.3,50,10,0,4,0
CUST1699,Central,Basic,One-year,Wallet,10,390.24,9,1,7,0.5,5.5,45,20,1,0,0
CUST1700,South,Basic,One-year,Net Banking,7,387.21,15,3,3,38.1,7.8,132,0,0,1,0
CUST1701,North,Basic,Month-to-month,UPI,16,404.82,13,2,11,42.65,5.9,12,10,1,0,0
CUST1702,West,Standard,Month-to-month,Wallet,23,781.41,16,2,6,74.14,5.9,22,10,0,0,0
CUST1703,Central,Enterprise,One-year,Debit Card,9,1750.55,29,2,2,203.46,9.1,64,5,1,1,0
CUST1704,South,Standard,Month-to-month,Wallet,4,563.75,30,2,3,87.21,8.7,60,15,1,2,0
CUST1705,East,Standard,Month-to-month,Credit Card,17,704.19,18,2,1,96.38,5.0,82,20,1,0,0
CUST1706,North,Basic,Month-to-month,Net Banking,21,275.91,14,0,1,75.16,8.2,40,5,0,3,0
CUST1707,South,Basic,Two-year,Debit Card,11,387.75,15,2,10,52.5,5.7,43,0,1,0,0
CUST1708,Central,Basic,Month-to-month,Net Banking,17,390.7,15,2,1,26.32,4.5,102,0,0,1,0
CUST1709,South,Premium,Month-to-month,UPI,29,1183.26,22,4,1,90.98,7.2,153,5,0,0,0
CUST1710,Central,Standard,One-year,Debit Card,18,640.94,18,3,0,116.92,5.5,14,10,1,1,0
CUST1711,South,Standard,Month-to-month,Wallet,13,802.0,12,0,3,103.83,5.8,8,0,1,1,0
CUST1712,Central,Basic,Month-to-month,Wallet,53,409.63,11,2,1,44.0,5.8,66,20,1,1,0
CUST1713,Central,Premium,One-year,Debit Card,13,1002.96,15,5,10,145.41,5.8,0,20,1,1,0
CUST1714,North,Basic,Month-to-month,Credit Card,49,352.08,18,2,2,59.25,7.8,19,15,0,1,0
CUST1715,South,Premium,Month-to-month,UPI,35,1247.48,17,2,1,156.16,5.4,84,15,1,1,0
CUST1716,South,Standard,Month-to-month,UPI,24,695.3,11,2,11,93.19,6.1,63,15,0,1,0
CUST1717,East,Premium,Month-to-month,Wallet,26,1287.42,24,0,3,110.26,8.3,38,15,0,1,0
CUST1718,South,Basic,Month-to-month,Debit Card,49,425.94,13,0,2,52.61,7.2,67,10,1,0,0
CUST1719,West,Premium,One-year,Wallet,12,1126.49,9,4,1,139.41,6.2,0,20,0,1,0
CUST1720,West,Standard,Month-to-month,Debit Card,21,620.02,21,3,17,87.96,4.5,43,0,1,0,0
CUST1721,South,Enterprise,Month-to-month,Debit Card,22,1476.93,21,0,0,203.41,8.2,83,20,1,1,0
CUST1722,East,Standard,Month-to-month,Wallet,30,806.74,23,2,6,67.6,7.1,91,5,0,0,0
CUST1723,East,Basic,Two-year,Wallet,15,416.11,11,1,2,17.24,5.4,27,0,1,1,0
CUST1724,East,Standard,Two-year,Debit Card,34,756.38,15,0,2,125.66,6.4,137,20,0,1,0
CUST1725,Central,Basic,One-year,Net Banking,15,484.68,14,4,6,84.55,7.4,175,20,1,1,0
CUST1726,North,Premium,One-year,Wallet,45,1319.73,19,4,0,164.48,2.9,3,0,0,0,0
CUST1727,South,Premium,One-year,Credit Card,50,1192.43,24,2,8,121.49,8.1,0,0,0,0,0
CUST1728,East,Basic,One-year,UPI,5,457.2,9,2,3,71.89,6.6,13,0,1,0,0
CUST1729,East,Premium,One-year,UPI,72,1108.87,18,0,1,106.17,8.5,20,20,1,2,0
CUST1730,East,Premium,Two-year,Wallet,26,970.12,20,1,6,155.63,7.0,168,15,0,0,0
CUST1731,North,Standard,One-year,UPI,22,585.98,20,1,6,80.82,7.2,0,0,1,0,0
CUST1732,North,Premium,Month-to-month,Net Banking,38,1301.11,14,2,2,147.83,7.7,4,5,1,0,0
CUST1733,East,Standard,One-year,UPI,20,640.86,10,1,1,95.3,8.7,16,5,1,3,0
CUST1734,Central,Standard,One-year,UPI,37,802.7,20,1,3,122.66,9.0,45,10,0,2,0
CUST1735,Central,Basic,Month-to-month,Debit Card,9,467.52,21,2,1,67.01,7.0,20,20,1,1,0
CUST1736,West,Premium,Month-to-month,Debit Card,43,1006.38,23,2,3,103.22,4.9,99,0,1,3,0
CUST1737,South,Basic,One-year,Credit Card,62,352.22,16,3,1,46.87,3.8,0,5,0,0,0
CUST1738,West,Basic,Month-to-month,Debit Card,13,374.85,16,0,4,64.67,8.5,35,0,1,1,0
CUST1739,West,Basic,Two-year,Debit Card,18,371.75,13,1,0,59.16,9.7,7,5,0,1,0
CUST1740,West,Standard,One-year,Wallet,23,610.33,19,1,0,66.06,5.9,74,20,1,0,0
CUST1741,Central,Enterprise,One-year,Credit Card,34,1910.53,27,3,1,213.52,6.4,0,15,0,2,0
CUST1742,South,Standard,One-year,Debit Card,29,636.57,26,1,8,69.4,7.2,104,5,1,0,0
CUST1743,Central,Premium,One-year,UPI,31,1127.37,21,2,2,147.38,7.3,16,0,0,2,0
CUST1744,West,Basic,Month-to-month,Credit Card,40,351.18,9,0,14,84.83,5.4,6,0,1,0,0
CUST1745,East,Standard,One-year,UPI,19,714.58,11,3,2,86.22,6.4,35,20,0,0,0
CUST1746,East,Premium,Month-to-month,Net Banking,20,957.8,9,2,1,83.79,7.1,14,5,1,1,0
CUST1747,Central,Premium,Month-to-month,Net Banking,54,1038.25,6,2,3,128.51,5.7,40,0,1,2,0
CUST1748,West,Standard,One-year,Net Banking,23,663.2,20,3,7,67.05,6.8,24,10,1,0,0
CUST1749,East,Standard,Month-to-month,Net Banking,16,690.56,18,2,3,134.77,7.0,67,0,1,4,0
CUST1750,North,Premium,Two-year,Wallet,33,1055.14,26,1,5,126.8,5.4,40,10,1,2,0
CUST1751,Central,Standard,One-year,Credit Card,47,628.98,15,3,1,54.52,6.6,18,0,1,0,0
CUST1752,Central,Enterprise,Two-year,Credit Card,32,1864.94,23,2,0,164.05,9.2,78,0,0,3,0
CUST1753,South,Enterprise,Two-year,Debit Card,11,1861.53,19,5,2,229.88,7.2,139,5,1,0,0
CUST1754,East,Basic,Month-to-month,Credit Card,13,394.28,20,2,11,53.82,4.8,17,5,0,1,0
CUST1755,South,Basic,Month-to-month,Credit Card,16,405.6,14,1,3,84.15,8.0,0,20,1,0,0
CUST1756,West,Basic,Month-to-month,UPI,20,421.03,20,3,2,20.56,7.0,0,15,1,0,0
CUST1757,South,Premium,One-year,Net Banking,20,1044.93,20,1,2,126.34,8.3,32,0,0,1,0
CUST1758,East,Enterprise,Month-to-month,Debit Card,11,1678.36,21,2,0,165.73,8.6,18,20,1,0,0
CUST1759,Central,Standard,Month-to-month,Net Banking,48,727.35,13,1,0,96.78,5.7,243,0,0,0,0
CUST1760,Central,Premium,Month-to-month,Debit Card,20,1198.0,20,1,2,131.48,9.4,0,0,1,1,0
CUST1761,West,Premium,One-year,Credit Card,26,1267.49,22,5,7,140.78,5.8,9,0,0,6,0
CUST1762,West,Basic,Month-to-month,Credit Card,41,343.69,15,2,1,78.84,6.8,0,0,0,1,0
CUST1763,South,Premium,Month-to-month,Net Banking,23,1027.43,18,1,2,137.06,9.3,6,0,0,3,0
CUST1764,North,Basic,One-year,Debit Card,16,313.74,17,3,5,49.26,5.6,11,20,1,0,0
CUST1765,Central,Basic,Month-to-month,Wallet,23,353.58,20,1,2,40.42,6.5,96,10,1,0,0
CUST1766,North,Standard,One-year,Net Banking,39,709.21,18,0,4,54.97,10,15,5,1,4,0
CUST1767,Central,Basic,One-year,Net Banking,22,353.58,7,3,2,47.86,7.1,1,5,1,0,0
CUST1768,South,Premium,Two-year,UPI,5,1166.23,30,1,6,72.89,8.3,179,10,1,0,0
CUST1769,Central,Standard,Month-to-month,Debit Card,29,626.64,19,3,1,57.33,7.1,47,5,0,0,0
CUST1770,West,Premium,Month-to-month,UPI,17,1216.52,22,5,9,125.81,5.3,0,5,0,2,0
CUST1771,East,Standard,Month-to-month,Wallet,49,777.29,17,1,1,103.4,9.2,6,5,1,0,0
CUST1772,South,Premium,Month-to-month,Debit Card,42,1146.08,14,0,4,97.66,7.0,76,5,0,1,0
CUST1773,North,Basic,One-year,Wallet,19,409.72,23,3,2,37.13,7.4,1,5,1,0,0
CUST1774,North,Standard,Month-to-month,Wallet,44,672.29,22,0,1,55.33,8.1,42,0,1,2,0
CUST1775,Central,Standard,Month-to-month,Net Banking,20,559.72,17,1,2,103.04,7.0,8,0,1,1,0
CUST1776,West,Enterprise,One-year,Wallet,31,1309.63,17,3,8,179.33,4.0,19,0,0,2,0
CUST1777,West,Basic,Two-year,UPI,23,434.95,6,3,5,52.27,5.0,26,15,1,0,0
CUST1778,West,Enterprise,One-year,Net Banking,9,1410.98,18,5,1,255.96,5.0,0,0,0,1,0
CUST1779,West,Premium,One-year,UPI,23,1018.94,23,8,1,163.89,5.6,2,0,1,0,0
CUST1780,South,Enterprise,One-year,Wallet,17,1858.11,16,2,4,222.99,4.4,59,20,1,1,0
CUST1781,East,Standard,One-year,Net Banking,40,656.64,13,0,1,112.25,9.5,4,20,1,1,0
CUST1782,South,Standard,Month-to-month,Net Banking,6,689.2,21,2,1,84.89,7.4,15,20,0,0,1
CUST1783,East,Basic,One-year,Credit Card,39,367.07,8,0,2,47.45,9.7,4,5,1,2,0
CUST1784,North,Standard,Month-to-month,Credit Card,16,709.8,22,2,0,97.11,5.4,0,20,0,0,0
CUST1785,Central,Basic,One-year,Net Banking,15,425.25,20,2,0,0.5,5.4,19,10,1,0,0
CUST1786,East,Standard,Two-year,UPI,10,657.87,18,2,1,100.45,7.8,38,5,0,0,0
CUST1787,South,Basic,Two-year,Net Banking,18,387.92,16,4,5,10.85,5.7,45,15,1,1,0
CUST1788,North,Basic,Month-to-month,Wallet,47,447.68,7,0,7,46.87,5.6,53,20,1,0,0
CUST1789,East,Basic,One-year,Wallet,15,369.13,11,1,6,15.4,8.5,38,5,0,1,0
CUST1790,Central,Standard,Month-to-month,Wallet,36,661.6,17,3,0,77.9,6.5,81,0,1,0,0
CUST1791,Central,Standard,One-year,Debit Card,56,758.01,15,1,1,86.95,10,26,20,1,2,0
CUST1792,North,Enterprise,Month-to-month,Wallet,18,1751.7,18,5,3,209.48,7.8,24,0,0,1,0
CUST1793,West,Basic,Month-to-month,Credit Card,15,417.97,20,2,5,31.3,6.0,17,15,0,0,0
CUST1794,East,Standard,One-year,Debit Card,16,697.15,17,5,0,108.41,7.5,63,20,0,1,0
CUST1795,Central,Enterprise,One-year,Debit Card,39,1549.04,26,0,0,204.79,7.8,33,15,1,3,0
CUST1796,West,Standard,One-year,Debit Card,10,812.19,14,1,0,91.65,6.2,63,0,1,1,0
CUST1797,West,Basic,Month-to-month,Debit Card,33,408.15,17,2,0,57.17,7.7,42,20,0,0,0
CUST1798,West,Standard,One-year,Net Banking,23,616.23,12,1,4,81.34,5.7,0,0,1,0,0
CUST1799,Central,Basic,One-year,UPI,22,355.66,9,0,1,21.02,8.7,118,15,1,2,0
CUST1800,West,Basic,Month-to-month,Wallet,22,397.49,17,3,6,45.73,6.9,45,20,0,1,0
